eventId,questionId,questionText,answer,author,sourceSummaryId,forUse
D0628,196,"In 2000, for the first time the American Academy of Pediatrics set specific guidelines for diagnosis of ADHD.",Y,A2IU5TX5S0FA1C,D0628.M.250.A.I,1
D0628,194,"ADHD, a chemical disorder in the brain, can cause impulsivity, inability to concentrate, and difficulty learning.",Y,A2IU5TX5S0FA1C,D0628.M.250.A.I,1
D0628,198,"ADHD, attention-deficit-hyperactivity disorder, is a neurological and genetic disorder.",Y,AJQGWGESKQT4Y,D0628.M.250.A.G,1
D0628,200,The American Psychiatric Association first described it in 1980.,Y,AJQGWGESKQT4Y,D0628.M.250.A.G,1
D0628,219,"Outward symptoms generally include impulsiveness, inability to concentrate, difficulty in learning, and restlessness.",Y,AJQGWGESKQT4Y,D0628.M.250.A.A,1
D0628,184,It is estimated that from three to five or even nine percent of children have the disorder.,Y,AJQGWGESKQT4Y,D0628.M.250.A.H,1
D0628,212,"Symptoms of ADHD include impulsiveness, inability to concentrate, difficulty in learning and restlessness.",Y,A2CCK1JKX48R0H,D0628.M.250.A.A,1
D0628,187,Ritalin has side effects including sleeplessness and loss of appetite.,Y,AJQGWGESKQT4Y,D0628.M.250.A.H,1
D0628,209,The use of medicine is more effective than behavior modification therapy.,Y,A49WTQG4MBT9Z,D0628.M.250.A.G,1
D0628,223,"Adderall, a mixture of two kinds of amphetamines, is effective for treating ADHD.",Y,AJQGWGESKQT4Y,D0628.M.250.A.A,1
